driver_id,month_,Life_time
35fa59db20f02b89264c5a97b94d7785,5,10.25206358
35fa59db20f02b89264c5a97b94d7785,6,9.629786435
363f684a638dac345e67fbb78e492efc,4,15.26888332
363f684a638dac345e67fbb78e492efc,5,14.11838131
363f684a638dac345e67fbb78e492efc,6,12.79775895
367091701b7a57ef3e93c9fe2f6d3b3c,4,6.199356502
367091701b7a57ef3e93c9fe2f6d3b3c,5,11.32699554
367091701b7a57ef3e93c9fe2f6d3b3c,6,6.930888755
36de1e085fbd8f354dd3192571cece32,4,12.82758193
36de1e085fbd8f354dd3192571cece32,5,13.3394907
36de1e085fbd8f354dd3192571cece32,6,12.46706505
36df5bf5a89917fde3573e7c960c2097,4,9.645292311
36df5bf5a89917fde3573e7c960c2097,5,12.1072275
36df5bf5a89917fde3573e7c960c2097,6,12.57441303
370412f2a2747c1fdf8e807374c04a3d,4,10.19432111
370412f2a2747c1fdf8e807374c04a3d,5,11.06780073
370412f2a2747c1fdf8e807374c04a3d,6,11.77172061
370e9f95700973dd95508e2f39b2bd29,4,10.75787299
370e9f95700973dd95508e2f39b2bd29,5,12.71109024
3777e15bb2eb838394a372e119d96462,4,11.68663228
3777e15bb2eb838394a372e119d96462,6,11.1951735
3788dc9e91f1548816ce8b5af07ddadc,4,12.64191422
3788dc9e91f1548816ce8b5af07ddadc,5,15.23863416
3788dc9e91f1548816ce8b5af07ddadc,6,11.7296758
378f8bfcef6759b1e6b0e66b04424f54,4,12.09405093
378f8bfcef6759b1e6b0e66b04424f54,5,10.94716747
378f8bfcef6759b1e6b0e66b04424f54,6,10.02210921
37ac4f9379c836b08c9a6e2315fd66af,4,7.912968448
37ac4f9379c836b08c9a6e2315fd66af,5,11.81586294
38510028b6d34d1b1339fa4e70783563,4,12.8184241
38510028b6d34d1b1339fa4e70783563,5,10.73844083
38510028b6d34d1b1339fa4e70783563,6,11.06293771
3857da988688981b67c878fc179eb0dc,4,9.339895325
3857da988688981b67c878fc179eb0dc,5,11.77220332
3857da988688981b67c878fc179eb0dc,6,12.22287641
387fb3e0e515f38826f70eb475a3bfb6,4,10.36262181
387fb3e0e515f38826f70eb475a3bfb6,5,10.09001163
387fb3e0e515f38826f70eb475a3bfb6,6,10.6542526
392e07cd00f38f357ae73795619fd0e3,4,8.95430902
392e07cd00f38f357ae73795619fd0e3,5,10.0250862
392e07cd00f38f357ae73795619fd0e3,6,12.85183229
392f50e58bee8a34399972bf0cb175d3,4,10.41952118
392f50e58bee8a34399972bf0cb175d3,5,10.83987686
392f50e58bee8a34399972bf0cb175d3,6,11.07197136
39a7bc235caf53556b15dd28ab5a7157,5,12.18220427
39a7bc235caf53556b15dd28ab5a7157,6,12.0215035
39eedffe18d7ec6c53741f9d46c7ab51,4,10.48561781
39eedffe18d7ec6c53741f9d46c7ab51,5,11.37246888
39eedffe18d7ec6c53741f9d46c7ab51,6,10.26478375
3a1d9fb7a8cfd55ae38d1b4fb1520d1f,5,11.25987802
3a1d9fb7a8cfd55ae38d1b4fb1520d1f,6,12.47096011
3a52faf7577b389cbe9912652cbad33c,3,14.37800684
3a52faf7577b389cbe9912652cbad33c,4,10.4705849
3a52faf7577b389cbe9912652cbad33c,5,11.68199338
3a52faf7577b389cbe9912652cbad33c,6,12.42774127
3af5c66b6800650cebac636822ac14c7,4,9.319588957
3af5c66b6800650cebac636822ac14c7,5,12.27296645
3af5c66b6800650cebac636822ac14c7,6,10.5970084
3b2dca5cc3db92a05ea35056887108b6,4,10.07944942
3b6ae24dc593e6609bf90a1b80630439,4,18.66007512
3b6ae24dc593e6609bf90a1b80630439,5,14.98772349
3b7f314bfe75abaa6718399d534ccf47,4,11.61001661
3b7f314bfe75abaa6718399d534ccf47,5,11.75630746
3b7f314bfe75abaa6718399d534ccf47,6,10.48372161
3b87648d266e62600ff719b691fd8562,4,10.75802161
3b87648d266e62600ff719b691fd8562,5,10.77958507
3b87648d266e62600ff719b691fd8562,6,11.19096494
3babf7dbd39edd11603dcd53e50dc050,5,19.65279914
3babf7dbd39edd11603dcd53e50dc050,6,12.07227669
3bfb185b9491beb56fc10b6212c6c9c2,4,12.36643207
3bfb185b9491beb56fc10b6212c6c9c2,5,10.40812652
3bfb185b9491beb56fc10b6212c6c9c2,6,10.92587099
3c69563a9561f995598ed81f1f5c331a,4,10.86430044
3c69563a9561f995598ed81f1f5c331a,5,12.79623559
3c69563a9561f995598ed81f1f5c331a,6,12.36539775
3caf85a7d6b8f5615fbc21e8310af584,4,8.422255542
3caf85a7d6b8f5615fbc21e8310af584,5,9.99168539
3caf85a7d6b8f5615fbc21e8310af584,6,9.596540018
3d2fa009a9f144706ad28ec9348f5960,4,10.57477531
3d2fa009a9f144706ad28ec9348f5960,5,11.86802053
3d2fa009a9f144706ad28ec9348f5960,6,12.81539458
3dad0a540eaab6fa876e4938d728efae,4,9.813887863
3dad0a540eaab6fa876e4938d728efae,5,13.86921075
3dad0a540eaab6fa876e4938d728efae,6,13.16596478
3dec7f876bb8b281df66b46469c79393,4,13.19574524
3dec7f876bb8b281df66b46469c79393,5,18.5197709
3dec7f876bb8b281df66b46469c79393,6,10.56103849
3e66ede2d283842c643b6b623d0ca168,5,9.794666982
3e66ede2d283842c643b6b623d0ca168,6,11.32757379
3e8d06b82eb75b584564ce66217b3514,5,13.35986318
3e8d06b82eb75b584564ce66217b3514,6,13.22137443
3f2ee0f16084bb99e8423807273c5816,5,11.74215516
3f2ee0f16084bb99e8423807273c5816,6,12.09690665
3f62bb3b6a5ccddae37ff2fe3bfb3efd,5,10.74756707
3f62bb3b6a5ccddae37ff2fe3bfb3efd,6,10.93479613
3f79678c849eca6b438bb3d4bb59a5c6,4,9.609880985
3f79678c849eca6b438bb3d4bb59a5c6,5,10.75748718
3f79678c849eca6b438bb3d4bb59a5c6,6,9.66366349
3f82d353964869022a995e87b480a901,4,14.84810634
3f82d353964869022a995e87b480a901,5,13.06212994
3f82d353964869022a995e87b480a901,6,11.88586703
3fcdb7a637be76b45ad806d4f832c966,4,9.9668672
3fcdb7a637be76b45ad806d4f832c966,5,8.956893675
3fcdb7a637be76b45ad806d4f832c966,6,10.22356203
40061a1bbba0ff209c889094d24f6032,3,14.43564623
40061a1bbba0ff209c889094d24f6032,4,14.95116203
40061a1bbba0ff209c889094d24f6032,5,15.23867863
40061a1bbba0ff209c889094d24f6032,6,12.11475308
4008627b85a36afa46e22ecf513fc699,5,12.14806865
4008627b85a36afa46e22ecf513fc699,6,13.55858883
400daded5197f955191887cd567338ee,4,16.48573373
400daded5197f955191887cd567338ee,5,10.59257962
402ce9ac2db62fcb5fe29ba1d40566c7,4,10.71864208
402ce9ac2db62fcb5fe29ba1d40566c7,5,11.02819269
402ce9ac2db62fcb5fe29ba1d40566c7,6,10.13108156
4125bef57464803d018cacc1d3f08f74,4,11.28457836
4125bef57464803d018cacc1d3f08f74,5,10.45606474
4125bef57464803d018cacc1d3f08f74,6,10.40672229
415fbbda45a4a410e3122e3c992ace42,5,13.09584058
415fbbda45a4a410e3122e3c992ace42,6,13.07411389
417055c67f5510da99ac623b02b87847,5,11.68588228
419eef26d8db5ccac04bf5d87af8059a,4,9.203179433
419eef26d8db5ccac04bf5d87af8059a,5,13.00906086
419eef26d8db5ccac04bf5d87af8059a,6,9.728420047
42256e33936dfa69088f540a720edc97,5,13.21837732
432754fe9722d008cd7328f34852de61,4,15.06342167
432754fe9722d008cd7328f34852de61,5,12.72014965
4343b3dc4ad77e98d38808b64003bee0,4,9.981890448
4343b3dc4ad77e98d38808b64003bee0,5,11.94547042
4343b3dc4ad77e98d38808b64003bee0,6,12.02093175
434adfc83c625f393595207cfff91ef2,5,10.83822234
434adfc83c625f393595207cfff91ef2,6,9.264167952
440abd26a1c60ce02351bf1823d2d46d,4,11.69232774
440abd26a1c60ce02351bf1823d2d46d,5,12.6315938
440abd26a1c60ce02351bf1823d2d46d,6,13.54407109
44198b15df35d0827ebef271b6264727,4,11.58052326
44198b15df35d0827ebef271b6264727,5,10.4146218
44198b15df35d0827ebef271b6264727,6,10.45213639
443cf8f9119a8fc409780159c46d2de7,4,12.46675848
443cf8f9119a8fc409780159c46d2de7,5,13.52851523
443cf8f9119a8fc409780159c46d2de7,6,13.85255109
44509b1a5d4f1ad8350076d754ab1cb5,4,10.73544594
44509b1a5d4f1ad8350076d754ab1cb5,5,14.06815242
44509b1a5d4f1ad8350076d754ab1cb5,6,10.85742002
446b609957a142e8834dc88cebb7dee0,5,10.22573504
446b609957a142e8834dc88cebb7dee0,6,10.69683791
446ffe55730ace4059f02a4806018a08,4,10.46450937
446ffe55730ace4059f02a4806018a08,5,12.79190187
446ffe55730ace4059f02a4806018a08,6,16.91979045
44b7669c8f7ec8b8e592f150c7ee7fa2,4,9.952300567
44b7669c8f7ec8b8e592f150c7ee7fa2,5,12.17113068
44b7669c8f7ec8b8e592f150c7ee7fa2,6,10.15531132
44e9f61af64c2d25412a0f4532ada63c,4,9.230196267
455ec8a8532948fe2c5e308af37216a1,4,11.47217865
455ec8a8532948fe2c5e308af37216a1,5,11.85139146
456467f01492ee1aeb7707de5c725f1c,4,13.75457181
456467f01492ee1aeb7707de5c725f1c,5,16.14140514
456467f01492ee1aeb7707de5c725f1c,6,17.47084715
459af73e5a9d360ff51cf284c571f01b,5,10.50982564
45ebd51300bd4bcc529a11a855827db4,4,12.28965738
45ebd51300bd4bcc529a11a855827db4,5,11.15723743
45ebd51300bd4bcc529a11a855827db4,6,10.72945797
46b9dc30efea1755f8ada69668793bf5,4,9.513721398
46b9dc30efea1755f8ada69668793bf5,5,14.15664392
46da643aa47256fef0822a2f288e115b,5,10.93786622
46da643aa47256fef0822a2f288e115b,6,11.73650591
46e1da1c7fe0602747beb9fe6bbaf037,4,10.76564262
46e1da1c7fe0602747beb9fe6bbaf037,5,7.175325303
46e1da1c7fe0602747beb9fe6bbaf037,6,8.98121142
46fcd24790c5eae35fa517051024bfe7,4,11.96990081
46fcd24790c5eae35fa517051024bfe7,5,10.69246204
4705afcfaac4e4bd293f613e3b01598f,4,7.909256684
4705afcfaac4e4bd293f613e3b01598f,5,11.86939576
4705afcfaac4e4bd293f613e3b01598f,6,11.36076588
4713aa4cef966a678af02897a0e74043,5,11.57160495
4713aa4cef966a678af02897a0e74043,6,11.0827811
4742b3f8432af0165e291edc6b8c5e53,4,12.39969896
4742b3f8432af0165e291edc6b8c5e53,5,13.70054484
4742b3f8432af0165e291edc6b8c5e53,6,14.75405863
479c3dccc06056867dd10c7d9fa0f569,3,10.40506068
479c3dccc06056867dd10c7d9fa0f569,4,10.59170241
479c3dccc06056867dd10c7d9fa0f569,5,11.26124001
479c3dccc06056867dd10c7d9fa0f569,6,12.07539375
47d53cd40685a32d936cbde7760eb434,4,10.49423703
47d53cd40685a32d936cbde7760eb434,5,11.78209246
47d53cd40685a32d936cbde7760eb434,6,12.93573722
48e49f85bb962b1f77ed152cc32dcd0a,4,5.90533876
48e49f85bb962b1f77ed152cc32dcd0a,5,10.20872375
48e49f85bb962b1f77ed152cc32dcd0a,6,11.35301129
490a37e876eb5d48f8e56e0d99461b04,4,16.55589748
490a37e876eb5d48f8e56e0d99461b04,5,12.83250719
490a37e876eb5d48f8e56e0d99461b04,6,9.90101589
4952bdd8850792b72466848cb4930f10,4,10.86759755
4952bdd8850792b72466848cb4930f10,5,11.25436658
4952bdd8850792b72466848cb4930f10,6,10.96406166
49803452ad1a68e87b448f5129276bc2,4,11.38061026
49803452ad1a68e87b448f5129276bc2,5,12.22663923
49803452ad1a68e87b448f5129276bc2,6,13.08424067
4a07b94db0ec6615f30ace6efd2a19cb,4,10.84788735
4a07b94db0ec6615f30ace6efd2a19cb,5,10.37845666
4a07b94db0ec6615f30ace6efd2a19cb,6,12.16031176
4aa585f63fbe04dcded4019662cc47f8,4,10.80762011
4aa585f63fbe04dcded4019662cc47f8,5,11.91853325
4af132c905d92d74454ca4934ee2450a,4,12.56299283
4af132c905d92d74454ca4934ee2450a,5,11.48009176
4af132c905d92d74454ca4934ee2450a,6,15.47020488
4af6c062ca397fd6b7bd2fb2a91e5964,5,11.92230185
4af6c062ca397fd6b7bd2fb2a91e5964,6,18.72397054
4b52c260ac5817566e61009e4bd23329,4,13.00759445
4b52c260ac5817566e61009e4bd23329,5,20.64491914
4b52c260ac5817566e61009e4bd23329,6,11.93214847
4bcc817c8aba8c5569e370b238831e77,5,11.52031546
4bcc817c8aba8c5569e370b238831e77,6,9.299801022
4c5f4c8887459671e65b68826fe750c3,4,11.31298428
4c5f4c8887459671e65b68826fe750c3,5,10.71355899
4c5f4c8887459671e65b68826fe750c3,6,12.30855295
4d10262d534bd366736dcabc8d37a3bb,4,12.73650767
4d10262d534bd366736dcabc8d37a3bb,5,12.81274471
4d10262d534bd366736dcabc8d37a3bb,6,18.56967164
4d1e99b879de5fa11e3f5423416f0497,3,10.89320918
4d1e99b879de5fa11e3f5423416f0497,4,10.44884699
4d1e99b879de5fa11e3f5423416f0497,5,10.21935474
4d40cd073132f01ccef7027f70890b6d,5,11.86145516
4d40cd073132f01ccef7027f70890b6d,6,10.53135865
4dc7656f389d5cfcd38bf7870c1ce3e6,5,12.35631507
4dc7656f389d5cfcd38bf7870c1ce3e6,6,13.37636738
4dd633c46b8d78842b1e9dfb7f6a60e7,4,12.26218997
4dd633c46b8d78842b1e9dfb7f6a60e7,5,13.35138343
4dd633c46b8d78842b1e9dfb7f6a60e7,6,13.241012
4e1fa948dc5295202fa8b7f8062b0d28,5,12.83030553
4e1fa948dc5295202fa8b7f8062b0d28,6,16.57233862
4e428667c6bb84323046e5647dfdfff0,4,10.82852631
4e428667c6bb84323046e5647dfdfff0,5,12.742803
4e83cce03deeca174a87faaa046a4750,4,10.91119863
4e83cce03deeca174a87faaa046a4750,5,10.30252633
4e83cce03deeca174a87faaa046a4750,6,11.67930732
4e9bcae1e2305fe1e6b215cb82833e97,4,10.46774506
4e9bcae1e2305fe1e6b215cb82833e97,5,11.07222797
4e9bcae1e2305fe1e6b215cb82833e97,6,11.89006862
4eb382d1f7d50fae1294964263d1ce82,4,11.68135403
4eb382d1f7d50fae1294964263d1ce82,5,11.96074341
4eb382d1f7d50fae1294964263d1ce82,6,11.09175647
4f06c1412e8f2c16c96abb053997112f,5,8.688217653
4f06c1412e8f2c16c96abb053997112f,6,9.604817639
4f3187e47f035afbd77a00d4cd536d7f,3,7.0893937
4f3187e47f035afbd77a00d4cd536d7f,4,10.82047921
4f3187e47f035afbd77a00d4cd536d7f,5,10.82312604
4f3187e47f035afbd77a00d4cd536d7f,6,11.16926182
50eadd94fd0152fd0638a915061c4c94,4,11.56257692
50eadd94fd0152fd0638a915061c4c94,5,13.64000967
50eadd94fd0152fd0638a915061c4c94,6,15.86468249
50ec87212107552181f769bdc522b63d,4,19.12947338
50ec87212107552181f769bdc522b63d,5,15.37437764
50ec87212107552181f769bdc522b63d,6,15.04136417
512ee3c7f8f9bfa6b7d3d824f5af228d,4,17.24699293
512ee3c7f8f9bfa6b7d3d824f5af228d,5,10.87716492
512ee3c7f8f9bfa6b7d3d824f5af228d,6,11.45182248
514da6a81ecbe7cd98fc71045c66aae1,4,10.208245
514da6a81ecbe7cd98fc71045c66aae1,5,10.58443987
5185567c0a5ec03eddbb003364c82b97,5,15.46937702
5185567c0a5ec03eddbb003364c82b97,6,13.23860266
51a82cefe6d4e058ed392ea004572896,5,12.08865942
51a82cefe6d4e058ed392ea004572896,6,11.32932683
51b528390e8e7780595f6009b1f4cf72,5,10.52136224
51b528390e8e7780595f6009b1f4cf72,6,12.24692377
52bc8ebc7db90d5b77453bf475677ebd,5,10.38627997
52bc8ebc7db90d5b77453bf475677ebd,6,13.14147377
531a726b5b0c925a1aa24b5a9d5ac333,4,10.46870266
531a726b5b0c925a1aa24b5a9d5ac333,5,11.25094503
531a726b5b0c925a1aa24b5a9d5ac333,6,10.0745281
53e554eb940176c64fa8ee10a394f835,5,9.707957715
53e554eb940176c64fa8ee10a394f835,6,10.24930206
5420c76a41d255a40272c8f3c1f93c6a,4,18.22076725
5420c76a41d255a40272c8f3c1f93c6a,5,14.15667018
5420c76a41d255a40272c8f3c1f93c6a,6,10.91908297
5479187ed46c2c87abacde90f4d8ed6f,4,9.998759471
5479187ed46c2c87abacde90f4d8ed6f,5,10.06183045
5479187ed46c2c87abacde90f4d8ed6f,6,10.6427835
548a85a2fbb4986fd7a632566e8cb9c3,4,9.78316734
548a85a2fbb4986fd7a632566e8cb9c3,5,14.91441387
554a4f92c47ec3280d3ca64f5250b023,5,13.85724553
554a4f92c47ec3280d3ca64f5250b023,6,11.1494876
55bec90600d21bd3513366d218f2b2f2,5,12.10697389
55bec90600d21bd3513366d218f2b2f2,6,11.27947169
55d70545197fd2c5cc68f14f3d5d6585,4,7.89497011
55d70545197fd2c5cc68f14f3d5d6585,5,12.09156088
55d70545197fd2c5cc68f14f3d5d6585,6,11.52151307
55d7b17732745057aff29fcd0ce13014,3,9.796962103
55d7b17732745057aff29fcd0ce13014,4,10.37003765
561593fc7dd18e6a78c6ad5e7eef0061,4,12.16765151
561593fc7dd18e6a78c6ad5e7eef0061,5,13.99026752
561593fc7dd18e6a78c6ad5e7eef0061,6,12.21089343
569271b82c506166a23ffcfbf6f854f2,5,12.5592716
569271b82c506166a23ffcfbf6f854f2,6,12.56460671
56bda1ed3f3299ff6e8465398a498a5b,5,16.67255372
56bda1ed3f3299ff6e8465398a498a5b,6,23.59425179
5718c878f7879770af94d41951431983,4,16.71731352
5718c878f7879770af94d41951431983,5,10.0401258
5718c878f7879770af94d41951431983,6,10.59261386
579967d1572ee95c66ffa1ca4077b61a,3,12.59400073
579967d1572ee95c66ffa1ca4077b61a,4,10.81471118
57c15602f0b088ce6b9e4f88edce149c,4,9.939147716
57c15602f0b088ce6b9e4f88edce149c,5,11.93595778
57c355d13a3bcfd36b3245d03f3f9d69,5,17.43294096
57c355d13a3bcfd36b3245d03f3f9d69,6,11.01787853
581129294fc7d1f43a4d1a372515dfaa,4,11.45645316
581129294fc7d1f43a4d1a372515dfaa,5,11.15976231
581129294fc7d1f43a4d1a372515dfaa,6,10.5689125
583740d998ccdf639276e797a6caa9df,4,8.679187105
583740d998ccdf639276e797a6caa9df,5,9.109621205
583740d998ccdf639276e797a6caa9df,6,8.838314171
585b09e7ee2164f95b134866f3f412fb,4,10.11550348
585b09e7ee2164f95b134866f3f412fb,5,12.94433921
585b09e7ee2164f95b134866f3f412fb,6,12.3193478
58d8c3038cd500e773aff605e28ce8a7,4,14.28433243
58d8c3038cd500e773aff605e28ce8a7,5,13.72264901
58d8c3038cd500e773aff605e28ce8a7,6,11.43097983
5943b68c2fa8bcfd0add30691fd9136b,4,11.48351293
5943b68c2fa8bcfd0add30691fd9136b,5,15.59834475
5943b68c2fa8bcfd0add30691fd9136b,6,15.49067556
5a22303ccd79309f5324acc7b0e751bf,4,10.29239271
5a22303ccd79309f5324acc7b0e751bf,5,8.665480978
5a4306be3d5e1d5481e9237d2d211cb6,4,10.44923813
5a4306be3d5e1d5481e9237d2d211cb6,5,11.23404977
5a4306be3d5e1d5481e9237d2d211cb6,6,10.94622852
5a880bc9cddbb3845438de87f859c360,4,10.10274211
5a880bc9cddbb3845438de87f859c360,5,13.01521238
5a880bc9cddbb3845438de87f859c360,6,12.1430292
5ae3c8ba3ae2b9230664674dadf8535a,5,12.29301964
5ae3c8ba3ae2b9230664674dadf8535a,6,11.52491687
5b33db9198566d3fcc5aa0bdeb435d2a,5,11.06823806
5b33db9198566d3fcc5aa0bdeb435d2a,6,10.5417492
5bd37993cfff08be940348a466912238,4,13.44946147
5bd37993cfff08be940348a466912238,5,10.6953677
5bd37993cfff08be940348a466912238,6,12.49463833
5c00ecb439cd4e2377e9bb3de84b0e74,3,11.67338943
5c00ecb439cd4e2377e9bb3de84b0e74,4,12.88340743
5c00ecb439cd4e2377e9bb3de84b0e74,5,18.39117944
5c00ecb439cd4e2377e9bb3de84b0e74,6,7.765182427
5cb230875b1a38b725085246444ffd0c,4,12.32339641
5cb230875b1a38b725085246444ffd0c,5,14.49221275
5cb230875b1a38b725085246444ffd0c,6,12.17062196
5ccc0e6dc9c7475caf785cdce7b8eb7a,4,11.82141575
5ccc0e6dc9c7475caf785cdce7b8eb7a,5,12.01881591
5ccc0e6dc9c7475caf785cdce7b8eb7a,6,11.52221119
5ceff5a3983505de6d021403c6975079,4,12.76593077
5ceff5a3983505de6d021403c6975079,5,12.383041
5ceff5a3983505de6d021403c6975079,6,12.63263203
5cf93f7d1d3a8f0cf395c84053c31b1b,4,13.67391836
5cf93f7d1d3a8f0cf395c84053c31b1b,5,13.57372084
5cfe569d448c9a5e120ce15611e7c779,4,13.52752873
5cfe569d448c9a5e120ce15611e7c779,5,12.95564691
5cfe569d448c9a5e120ce15611e7c779,6,11.41581376
5cff9e4588a1d8b4b0fd703c4720421b,4,11.06344246
5cff9e4588a1d8b4b0fd703c4720421b,5,11.29526358
5cff9e4588a1d8b4b0fd703c4720421b,6,10.13588568
5dd7009f3d7f049d3e38b155ecd3a24e,4,9.526438647
5dd7009f3d7f049d3e38b155ecd3a24e,5,10.25628703
5dd7009f3d7f049d3e38b155ecd3a24e,6,10.03097523
5e37e705afb774452ab30d20b9561a0f,4,12.22686493
5e37e705afb774452ab30d20b9561a0f,5,15.37077327
5e37e705afb774452ab30d20b9561a0f,6,13.51001256
5e5bfc73736d6aa15ac33ea01d47e5ee,5,10.96114911
5e6bd3186b283c4e430332e1a3dd1b2e,5,11.07050275
5e6bd3186b283c4e430332e1a3dd1b2e,6,11.23128056
5efe1190183936849880ece11b1ece77,4,12.84250055
5efe1190183936849880ece11b1ece77,5,12.96144055
5efe1190183936849880ece11b1ece77,6,13.19618188
5f34c8fc5bdd33f14bb71999b8286aef,5,10.96513871
5f946639378f9e31eee8b927dd743949,4,10.81243193
5f946639378f9e31eee8b927dd743949,5,11.85136168
5f946639378f9e31eee8b927dd743949,6,11.27235853
5fce375e4e5c673c29e652df1ac0b903,3,11.80639733
5fce375e4e5c673c29e652df1ac0b903,4,12.83377473
5fce375e4e5c673c29e652df1ac0b903,5,12.5731837
5fce375e4e5c673c29e652df1ac0b903,6,10.3389067
604097f005384ad20d982e7584f27c09,5,13.53529409
604097f005384ad20d982e7584f27c09,6,10.47794113
609970e669f2c55d69abc3cb117c47f6,4,11.07737231
609970e669f2c55d69abc3cb117c47f6,5,10.41737158
609970e669f2c55d69abc3cb117c47f6,6,10.60896064
60a524518de0ab4261b0e71ee7011d64,4,11.93211578
60a524518de0ab4261b0e71ee7011d64,5,12.0453256
60a524518de0ab4261b0e71ee7011d64,6,12.14168878
60f73dcab4a99269b597381b4958391f,5,13.76746605
60f73dcab4a99269b597381b4958391f,6,11.23370372
619fb670865cb3e2583cc22fde1337f1,4,9.856113119
619fb670865cb3e2583cc22fde1337f1,5,10.14605526
619fb670865cb3e2583cc22fde1337f1,6,10.35961343
6241b9c147df1d0c7027321d4e1d53cf,5,10.6340819
6241b9c147df1d0c7027321d4e1d53cf,6,11.40806182
62a95561a6b12acbf809772553ba1462,5,11.14188218
62a95561a6b12acbf809772553ba1462,6,10.06176018
62aa54591b22be467c5a36356f96915b,5,10.40100994
62aa54591b22be467c5a36356f96915b,6,11.80808096
62c83d1a137771a5c82433c8b3f7fddb,5,11.72194576
62c83d1a137771a5c82433c8b3f7fddb,6,10.23837267
630559dc85053c746beafacbd590e8f0,3,18.37825493
630559dc85053c746beafacbd590e8f0,4,12.53802932
630559dc85053c746beafacbd590e8f0,5,11.34697606
630559dc85053c746beafacbd590e8f0,6,11.1832063
633310975f38cbaf67eb5043b4c6c77c,4,9.71709883
633310975f38cbaf67eb5043b4c6c77c,5,11.74645503
633310975f38cbaf67eb5043b4c6c77c,6,11.35198832
6455eac21c029b8d93ff09c2dffcea35,4,38.30705159
6455eac21c029b8d93ff09c2dffcea35,5,20.27455401
6455eac21c029b8d93ff09c2dffcea35,6,16.58954083
646eba049df90f6bca2f51ce20004ac4,4,12.70142801
646eba049df90f6bca2f51ce20004ac4,5,11.39749232
646eba049df90f6bca2f51ce20004ac4,6,12.13176957
647bd8b8b02c285db177096a351f8e2c,4,9.420697884
647bd8b8b02c285db177096a351f8e2c,5,10.89344738
647bd8b8b02c285db177096a351f8e2c,6,12.58808763
64e245c2e3f5c7658bc062e9840c04dc,5,11.15991615
64e245c2e3f5c7658bc062e9840c04dc,6,11.32980276
654c3e2ff69e4d6c9569212cbaf7af07,5,12.26987192
654c3e2ff69e4d6c9569212cbaf7af07,6,12.15938899
6580de4a0be125c140c30436c7c2c988,5,12.22064074
6580de4a0be125c140c30436c7c2c988,6,10.71553061
65b885fb53d0d952ed5be174c9c2d76d,4,10.52917614
65b885fb53d0d952ed5be174c9c2d76d,5,11.36141723
65b885fb53d0d952ed5be174c9c2d76d,6,10.65119109
65bacc9ccdbaf8341a7232d5cfdbb0bf,5,12.47976774
65bacc9ccdbaf8341a7232d5cfdbb0bf,6,10.71347233
66290b00f9756a4c6808035244a4b9f6,4,12.48043923
66290b00f9756a4c6808035244a4b9f6,5,13.08632038
66290b00f9756a4c6808035244a4b9f6,6,11.65846823
6641cc5d8221699e7db3376fea5587ba,5,11.78688016
6641cc5d8221699e7db3376fea5587ba,6,10.64679834
66f7bc876e24e26c5d71cb9a2a0e1222,3,27.95785544
66f7bc876e24e26c5d71cb9a2a0e1222,4,12.287431
66f7bc876e24e26c5d71cb9a2a0e1222,5,12.82103367
66f7bc876e24e26c5d71cb9a2a0e1222,6,11.63961921
67129f4eb32604d9e420da5bf6bb2469,4,10.49093838
67129f4eb32604d9e420da5bf6bb2469,5,11.55486714
67129f4eb32604d9e420da5bf6bb2469,6,11.47200233
671a36a580dd94c6a80d0dbe7fcaeabc,5,12.32692844
671a36a580dd94c6a80d0dbe7fcaeabc,6,10.65344224
67771fd10458c38391b55774826e4c34,4,9.708058338
67771fd10458c38391b55774826e4c34,5,11.67788955
67771fd10458c38391b55774826e4c34,6,12.82275606
685a660507aba9066865ebfd62c48451,5,10.77862536
685a660507aba9066865ebfd62c48451,6,15.69462187
687ab6ec9da9f17ebd4d8665d1988e0f,5,11.68411275
687ab6ec9da9f17ebd4d8665d1988e0f,6,10.64297937
689bdf87fb2de49f98bf4946cfaa5068,4,9.609554461
689bdf87fb2de49f98bf4946cfaa5068,5,10.68971409
689bdf87fb2de49f98bf4946cfaa5068,6,11.95038844
68a84d00f61c9fd6900cd12e662d43fa,4,12.24911299
68a84d00f61c9fd6900cd12e662d43fa,5,12.38837904
68a84d00f61c9fd6900cd12e662d43fa,6,11.56536113
68b546b2f4102641d6774c1ce4f57457,3,11.02424766
68c4e63e9663a4bd8d4e435601a26a37,5,10.82079178
68c4e63e9663a4bd8d4e435601a26a37,6,14.00540516
691b99ebc7251c00edc12eab9232c0c4,5,9.917815907
691b99ebc7251c00edc12eab9232c0c4,6,14.86733264
699c387896f72e990239cbee1d81ff95,4,13.73761507
699c387896f72e990239cbee1d81ff95,5,12.10087818
699c387896f72e990239cbee1d81ff95,6,10.8730519
6a0b94ec26ca0805f971c293a9603887,4,9.97707582
6a0b94ec26ca0805f971c293a9603887,5,11.44843984
6a0b94ec26ca0805f971c293a9603887,6,9.629462403
6a190e3b2a68b2822a03fbd698f02604,5,10.78141412
6a190e3b2a68b2822a03fbd698f02604,6,10.87656773
6a464f9c764040d89517cb5ed9257953,5,11.55404641
6a464f9c764040d89517cb5ed9257953,6,11.41007167
6a4c652f46bc14c1c04eff3c67cabac0,5,14.83657825
6a4c652f46bc14c1c04eff3c67cabac0,6,13.79010879
6b0ba48a13c721f5fb766339a42d25f2,3,15.82702115
6b0ba48a13c721f5fb766339a42d25f2,4,10.24203622
6b0ba48a13c721f5fb766339a42d25f2,5,9.932045421
